"LAT","LON","DISTRICT","STATION","YEAR","January","February","March","April","May","June","July","August","September","October","November","December"
"25.22","88.77","DAKSHIN DINAJPUR","BALURGHAT       1",1960,0,0,48.3,0,188,128.2,299.7,270.4,598,35.5,0,0
"25.22","88.77","DAKSHIN DINAJPUR","BALURGHAT       1",1961,0,50.3357142857143,8.1,5.1,70.6,446.9,129.1,181.7,142.1,146.8,0,0
"25.22","88.77","DAKSHIN DINAJPUR","BALURGHAT       1",1962,7.1,4.97142857142857,0,39.4,162.9,279.4,182.6,279.3,241.9,36.9,0,0
"25.22","88.77","DAKSHIN DINAJPUR","BALURGHAT       1",1966,37.4,0,0,0,0,0,172.8,212.4,226.2,0,0,0
"25.22","88.77","DAKSHIN DINAJPUR","BALURGHAT       1",1967,6.6,0,65.3,108.7,88.1,280.7,471.9,244.4,209.5,128,0,0
"25.22","88.77","DAKSHIN DINAJPUR","BALURGHAT       1",1968,6.2,1.2,13.2,13.3,92.4,489,396.3,209.9,425,0,0,0.5
"25.22","88.77","DAKSHIN DINAJPUR","BALURGHAT       1",1969,8.1,0.207142857142857,35.1,97.6,129.9,159.3,320.4,264.5,392.6,54.8,9.6,0
"25.22","88.77","DAKSHIN DINAJPUR","BALURGHAT       1",1970,16.8,21.1285714285714,2.2,19.1,95.5,236.5,472.3,159.8,158.8,81.5,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1961,3.9,53.3392857142857,3.2,10.8,95.8,503.5,135.3,195.2,130.1,182.4,0,1.8
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1962,0,11.3928571428571,3.5,38.3,141.6,298.6,165.2,293,184.2,56,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1963,0,0,52.8,97.2,241.8,256.5,329.1,180,158.1,218.1,109.9,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1964,0.1,0,4.6,35.3,194,150.6,480,258,199.6,212.3,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1965,1.6,3.21071428571429,22.8,13,56.9,194.7,318.8,315.7,329.6,89.7,0,1.8
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1966,37.4,0,0,24.2,180.7,190.9,172.8,212.4,226.2,140.6,44,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1967,6.6,0,65.3,108.7,88.1,280.7,471.9,244.4,209.3,128,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1968,6.2,1.2,13.2,13.3,92.4,489,396.1,209.9,308,139.5,0,0.5
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1969,8.1,0.207142857142857,35.1,97.6,129.9,159.3,320.4,264.5,392.5,54.8,9.6,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1970,16.8,21.1285714285714,2.2,19.1,95.5,236.5,472.3,159.8,158.8,81.5,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1971,27.8,3.72857142857143,0.5,156.4,184.4,450.1,349.7,266.6,333.7,150.6,53.3076923076923,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1972,0,14.3,56.7,3.8,73.5,210.4,223.2,221.5,170.6,77.2,2,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1973,15.6,49.9214285714285,33.7,28.3,186.3,485.5,301.8,130.8,642.6,150.6,9,8.5
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1974,4,0,120.3,61.6,246.4,287.6,490.6,321.2,386.357142857143,82.7,0,4.65
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1975,1.71034482758621,17.1928571428571,NA,59.5,122.7,99,371.5,102.041666666667,92.3,NA,NA,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1976,0,18.5,2.6,68.5,115.7,238,373.8,466.4,203.2,34.9,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1977,2.1,1.03571428571429,0,54,168.5,564.9,364.5,135.3,103.4,127.9,30.8,8.5
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1978,5.2,10.9785714285714,17,138.4,236.84,589.6,236.9,64.3766666666667,316.5,11.7357142857143,2.1,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1979,25.6,22.0607142857143,12.3,69.4,10.6,89,562.1,218.2,442.7,51.46,10.7,9.5
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1980,2.2,9.7,22.2,103.8,342.3,266.1,664.1,351.2,255.8,106,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.88
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1982,0,4.35,27.5,18.2,87.4,384.5,284.8,408.4,NA,NA,NA,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1983,NA,NA,NA,NA,NA,NA,333.56,296.2,495.2,322.3,0,53.2
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1984,26.2,0,15.2,27.2,258.5,541.8,282,228.3,238.3,317.9,0,2.3
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1985,0,4.24642857142857,0,25.5,178.1,319.8,571.8,201.9,337.2,150,0,10.9
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1986,0,2.175,0,83.3,191.9,112.9,174.7,96.1,321.3,347.9,2.2,3.4
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1987,0,1.13928571428571,10.3,76.3,143,239,1033.6,503.7,347.9,29.9,10.3,3.3
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1988,0,4.1,45.9,140.4,191.1,214.5,384.5,365.696666666667,37.1,47.2,43.1,6.2
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1989,2.1,166.75,0,51,223,307.1,NA,142.2,283.8,94.2,NA,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1990,0,25.7892857142857,64.5,114.2,313.3,265.8,311.81724137931,161.7,236.1,159.8,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1991,10.4,4.35,3.4,47.1,525.8,433.6,537,346.4,527.3,40.4,0,31.3
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1992,0,7.8,0,16.4,87.2275862068966,122.379310344828,393.4,264.204545454545,356.785714285714,51.8448275862069,0,34.41
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1993,70.804,0,0,51.9,288.6,246.5,305.8,186.918518518519,206.2,29.264,41.0769230769231,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1994,39,14.9833333333333,0,28.5714285714286,66.2923076923077,371.423076923077,99.2,228.9,288.8,76.6,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1995,3.2,5.17857142857143,0,0,83.39,333.2,NA,303.9,NA,14.3,54.6,2.2
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1996,NA,NA,NA,NA,NA,166.655172413793,271,267.9,457.4,77,0,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1997,12.8,3.19,20.6,63.9,59.1,356.9,NA,274.571428571429,69,0,0,2.38461538461539
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1998,4.05384615384615,NA,33.1565217391304,72.5714285714286,69.2782608695652,134.8,430.9,265.05,308.4,16.1888888888889,22.875,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",1999,0,0,0,27.3103448275862,273,218.086956521739,NA,NA,NA,NA,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2000,0,11.6,0,142.5,53.7333333333333,NA,NA,NA,NA,NA,NA,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2001,4.4,0,0,0,204.6,198.2,208.4,58.7,231.4,288.5,33.2,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2002,NA,NA,NA,NA,NA,212,NA,NA,NA,NA,NA,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2003,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2005,0,0,39,0,28,342,739.7,614.7,NA,1590.6875,NA,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2006,NA,NA,NA,NA,NA,NA,311.2,238.4,504.111111111111,12.1785714285714,0,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2007,0,17.6521739130435,0,26.25,129.723076923077,285.413793103448,397,115.8,303,11.2,0,NA
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2008,NA,NA,0,0,NA,252.72,393.035714285714,334.2,173.793103448276,28,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2009,0,0,0,0,61.38,42.7,166.3,224.1,0,49.8,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2010,0,0,0,84.9,120.5,225.931034482759,50,183.9,111.51724137931,76.4,16.2,2.3
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2011,0,10.6678571428571,32.7,166.7,150.7,318.5,177,310.4,275.7,8.3,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2012,9,0,0,31.2,158.3,297,420.9,222.6,346.7,57.1,6.2,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2013,0,5.38571428571429,0,99.5,129.9,123.2,224.4,194.5,60.8,113.5,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2014,0,44.225,0,55.8,128.8,364.8,320.2,248.5,285.5,30.4,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2015,13.2,20.1964285714286,17,85.8888888888889,153.966666666667,133.344827586207,150,157.886206896552,135,11.2928571428571,18.5357142857143,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2016,0,0,5.55862068965517,14.76,53.5551724137931,29.6538461538462,86.2038461538461,13.175,50.25,0,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2017,0,0,53.0576923076923,36.9230769230769,22.2961538461538,NA,74.7321428571428,64.728,14.0625,14.0607142857143,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2018,0,0,NA,67.9285714285715,157.066666666667,92.1428571428571,158.321428571429,15,7,9.92,0,0
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2019,0,1.03571428571429,2,6,NA,19.0909090909091,113.961904761905,46.128,66.4444444444444,29.2478260869565,0,14.8541666666667
"25.22","88.78","DAKSHIN DINAJPUR","BALURGHAT       2",2020,3.255,0,24.9631578947368,NA,53.7333333333333,70.3636363636364,173.177272727273,51.7958333333333,98.5,23.8379310344828,0,0
"25.23","88.25","DAKSHIN DINAJPUR","BANSHIHARI      ",2019,NA,NA,NA,NA,NA,160.846153846154,NA,NA,NA,NA,NA,NA
"25.23","88.25","DAKSHIN DINAJPUR","BANSHIHARI      ",2020,NA,NA,NA,NA,NA,320.727272727273,NA,NA,NA,NA,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2002,NA,NA,NA,NA,NA,154.448275862069,269.3,192.3,225.413793103448,46.2785714285714,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2003,NA,NA,NA,NA,NA,294.620689655172,276.003333333333,296.2,134.5,283.062068965517,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2004,NA,NA,NA,NA,NA,NA,453.3,115.274074074074,NA,NA,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2005,NA,NA,NA,NA,NA,NA,370.824137931034,534.75,262.961538461538,900.085,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2006,NA,NA,NA,NA,NA,263,325.629166666667,148.265517241379,NA,NA,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2007,NA,NA,NA,NA,NA,883.25,507.2,306.9,363.15,NA,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2008,NA,NA,NA,NA,NA,301.9,540.6,273.8,423,NA,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2009,NA,NA,NA,NA,NA,NA,775.96875,528.6,29.4,NA,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2010,NA,NA,NA,NA,NA,330.625,187.8,321.5,254.2,111.4,10.8,0
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2011,0,11.8071428571429,NA,61,243.013043478261,427.2,174.027586206897,370.14,387.310344827586,0.516666666666667,NA,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2012,7.1,0,0,44.6,NA,421.2,399.2,225.886666666667,258.777777777778,120.8,2.8,NA
"25.27","88.78","DAKSHIN DINAJPUR","MAHINAGAR       ",2013,NA,9.11428571428572,NA,95.5,NA,NA,NA,NA,NA,NA,NA,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2010,NA,NA,NA,NA,NA,305.125,189.3,503.8,231.1,74.4,4.6,0
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2011,0,11.3928571428571,NA,60.4,235.6,539.2,140.034482758621,272.8,179.793103448276,5.94166666666667,NA,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2012,5.8,0,0,18.6,NA,334.2,274,155.2,181.2,25.2,0,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2013,NA,8.28571428571429,NA,39.5555555555556,NA,295.8,215.8,NA,162.6,NA,NA,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2014,NA,NA,NA,NA,NA,338.653846153846,183.313333333333,239.274074074074,310.32,NA,NA,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2015,NA,NA,NA,NA,NA,NA,314.703448275862,329.977777777778,172.9,NA,NA,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2016,NA,NA,NA,NA,NA,106.142857142857,451.681481481481,65.848275862069,335,74.1703703703704,NA,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2017,0,0,71.9,103.6,85.8,73.2,158.2,629.2,105.6,103.6,0,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2018,0,NA,NA,NA,242.1875,141.724137931034,259.986666666667,160.786666666667,158.275862068965,NA,NA,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2019,NA,NA,NA,NA,NA,129.461538461538,NA,NA,NA,NA,NA,NA
"25.28","88.57","DAKSHIN DINAJPUR","TAPAN           ",2020,NA,NA,NA,NA,NA,396,NA,NA,NA,NA,NA,NA
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1901,30.8,1.03571428571429,7.6,0,68.7,140.2,289.4,318.7,176.1,19.1,17.8,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1902,1,0,69.1,27.4,170.5,224.9,405.6,385.6,409.8,109.4,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1903,0,1.86428571428571,0,0,43.8,158.9,114.3,317.7,138.8,140.2,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1904,0,0.8,0,17.8,202.9,119.3,238.7,334.1,114.5,60.4,14.7,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1905,18,30.2428571428571,42.7,61.1,204.9,140.7,267.2,793.8,281.3,3,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1906,11,62.7642857142857,14,0,129.3,273.9,384,249.4,85.9,118.4,19.1,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1907,0,10.875,52.8,39.4,38.1,222.2,546.7,93.1,293.3,6.1,0,0.8
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1908,11.2,39.4,0.8,2.5,79.8,135.8,340.2,105.7,146.7,0,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1909,0,15.0178571428571,0,99.5,33.8,717.6,235.9,440.2,211.4,66.5,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1910,0,29.2071428571429,36.3,0,86,660.7,300.8,658.9,NA,NA,38.3,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1911,4.1,0,17.7,63.8,31.5,501,513.9,375.9,493.3,242,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1912,0.8,28.7,54.4,110.8,128.5,233.4,NA,391.7,282.2,21.9,113.9,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1913,0,28.6892857142857,10.7,0,150.4,745.9,216.4,403.4,226.2,NA,NA,55.9
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1914,0,26.3071428571429,3.3,248.7,112.8,95.5,231.6,607.7,10.9,7.1,0,1.3
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1915,NA,NA,NA,6.62068965517241,207.6,168.1,327.6,504.7,206.7,99.7,5.8,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1916,0,9.1,0,57.2,86.8,399.7,392.6,418.7,334.9,249.9,6.1,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1917,0,2.9,5.9,0,191.4,230.6,532.8,179.2,264,288.1,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1918,1.8,0,2.3,69.6,76.5,337.1,458.7,645,267.3,1,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1919,19.6,1.34642857142857,3.6,25.9,92.6,300.6,338.6,164.1,158,81.2,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1920,0,24.1,NA,5.8,39.4,207,256.8,357,706.4,41.6,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1921,25.9,0,67.6,33.5,71.3,178.6,216.5,378.6,285.7,NA,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1922,7.6,0,0,4.5,98.1,432.2,338.3,332,888,44.3,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1923,0,33.1428571428571,0,2,105.6,510.2,267.9,137.9,156.2,111.3,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1924,0,0,0,55.6,62.2,169.1,577.8,281,305.9,63.5,63.5,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1925,0,7.87142857142857,10.7,107.2,162.1,177.1,452.6,356.7,288.9,12.7,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1926,0,0,37.8,0,70.9,53.6,323.7,252.5,349.3,2.5,0,3.8
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1927,NA,33.8678571428572,59.7,7.6,58,87.6,272.8,160.4,139.9,37.3,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1928,41.9,5.1,0,7.1,136.1,488.8,312.3,361,150.5,256,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1929,37.6,0,11.4,34,155.5,325.9,400.7,207.8,194.6,423.3,0,8.9
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1930,19.1,5.48928571428572,20.3,14.5,83.8,169.9,309.1,241.7,329,44.9,50.3,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1931,0,6.62857142857143,13,0,104.6,170.5,396.2,213.9,269.7,101.3,10.9,5.1
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1932,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.38,NA,NA
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1934,NA,24.7535714285714,0,NA,NA,167.5,222.5,467.8,NA,NA,14.2,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1935,12.2,8.7,NA,0,107.5,258.7,267.7,936.6,294.9,30.5,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1936,3.1,1.3,2.3,21.9,121.5,115.3,321.8,219.9,489.5,130.4,0,18.5
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1937,0,45.2607142857143,0,0,133.4,276.5,304.2,413.5,546.4,129.8,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1938,2,6.62857142857143,0,5.6,459,643.1,498.9,432.1,212.1,30.2,6.9,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1939,0,22.1642857142857,15.2,1.3,142.8,358.7,271.9,383.4,321.5,120.4,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1940,0,36.3,86.5,0,35.6,128.5,340.7,277.2,174.8,0,NA,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1941,NA,NA,NA,19.7586206896552,94.3,223.7,152.3,321,121.8,337.9,23.9,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1942,0,34.6964285714286,10.2,64.3,84.1,62.5,252.1,180.4,655.3,59.9,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1943,32.3,21.2321428571429,0,71.1,137.4,662,194.6,482.4,254.6,57.4,NA,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1944,34,5.8,33.7,37.1,61.2,258.2,365.6,346.4,196.4,7.1,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1945,3,60.175,1.5,57.7,41,250.1,268.6,302.9,196,213.6,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1946,0,11.8071428571429,4.8,127.8,73.1,330.5,516.9,305.7,331.5,335.7,5.3,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1947,0,0,NA,NA,NA,NA,NA,421.7,449.8,110.8,NA,NA
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1948,0.8,0,0,NA,67.6,137.6,317.3,248.2,117.4,92.9,68.6,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1949,0,27.3428571428571,7.4,65.9,219.5,247,379.9,172.5,NA,NA,NA,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1950,0,26.6178571428571,11.7,0,69.4,749.9,229.9,471.1,452.6,38.8,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1951,0,0,6.4,26.7,105.5,196.3,230.9,144,107.2,59.6,11.4,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1952,0,5.6,32.3,191.7,510.8,701.5,689.5,419.2,578.1,187.5,12.2,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1953,26.2,0,18.91,22.9,118.2,186.8,424.2,138.4,447.6,20.1,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1954,4.6,0,0,0,69.4,301.3,283,257.1,127.8,19.1,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1955,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1956,0,1,0,3.3,10.2,487.3,287,366.6,342.9,184.1,33,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1957,40.6,6.00714285714285,8.1,3.3,10.2,187.8,326.8,128.2,67.5,9.7,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1959,210.8,0,127,60.9,24.1,187.9,210.9,NA,59.8,276.8,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",1962,NA,NA,NA,NA,77.3966666666667,219.5,395.8,379.7,255.8,35.2,0,0
"25.3","88.15","UTTAR DINAJPUR","ITAHAR          1",2019,NA,NA,NA,NA,NA,162.692307692308,NA,NA,NA,NA,NA,NA
"25.31","88.22","DAKSHIN DINAJPUR","KUSHMIUNDI      ",2019,NA,NA,NA,NA,NA,230.538461538462,NA,NA,NA,NA,NA,NA
"25.31","88.22","DAKSHIN DINAJPUR","KUSHMIUNDI      ",2020,NA,NA,NA,NA,NA,279.818181818182,NA,NA,NA,NA,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1990,NA,NA,NA,NA,NA,NA,301.94,183.985,NA,201.327777777778,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1991,NA,NA,NA,NA,NA,NA,482.911111111111,315.391304347826,670.137931034483,19,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1992,NA,NA,NA,NA,NA,186.2,501.9,218.86,308.4,76.9,12.8571428571429,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1993,NA,NA,NA,NA,NA,448.730769230769,352.676666666667,408.8,408.5,38.2333333333333,49.2,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1994,NA,NA,NA,NA,NA,354.428571428571,31.9538461538462,94.9928571428572,299.172413793103,NA,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1995,NA,NA,NA,NA,NA,NA,548.847619047619,340.655555555556,1226.33333333333,NA,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1996,NA,NA,NA,NA,NA,NA,156.6,333.56,721.285714285714,NA,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1997,NA,NA,NA,NA,NA,NA,344.589473684211,258.568181818182,250.2,NA,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1998,NA,NA,NA,NA,NA,NA,359.330434782609,304.1875,649.875,NA,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",1999,NA,NA,NA,NA,NA,NA,449.640909090909,417.194736842105,571.2,NA,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",2000,NA,NA,NA,NA,NA,289.384615384615,51.5241379310345,71.92,407.769230769231,2.86153846153846,0,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",2001,NA,NA,NA,NA,NA,46.6666666666667,95.3846153846154,139.5,414.4,372.413333333333,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",2011,NA,NA,NA,NA,NA,NA,NA,514.318181818182,226.25,5.96153846153846,0,0
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",2012,9,0,NA,20,127.206896551724,40.5,NA,254.413793103448,181.111111111111,81.7272727272727,2.14285714285714,2.21428571428571
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",2013,0,13.4642857142857,0,0,0,18.8888888888889,102.964285714286,250.695652173913,NA,NA,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN         ",2018,NA,0,0,9.6,0,0,NA,NA,NA,NA,NA,NA
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN AMFU    ",2019,NA,NA,NA,66,180,111.51724137931,591,229.8,274.444444444444,271.2,0,0
"25.32","88.77","DAKSHIN DINAJPUR","MAJHIAN AMFU    ",2020,3.72,2.2,77.904347826087,83.7931034482759,480.706666666667,304.344827586207,606.6,195.2,439.2,89.2,0,0
